Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
12,,Class 4,200 Meter Dash,Event 3,31.22,Girls,6,2017-01-14,Jaaa Puma Development Meet,Kemeisha Prince,110,Manchester High,,6.9,Manchester High
13,,Class 4,200 Meter Dash,Event 3,31.37,Girls,10,2017-01-14,Jaaa Puma Development Meet,Shenell Simms,111,The Queens School,,0.3,The Queens
13,,Class 4,200 Meter Dash,Event 3,31.50,Girls,10,2017-01-14,Jaaa Puma Development Meet,Brittany Beason,112,Spanish Town High,,0.3,Spainsh town high
12,,Class 4,200 Meter Dash,Event 3,31.55,Girls,10,2017-01-14,Jaaa Puma Development Meet,Nadia Goodridge,113,St. Hildas High School,,0.3,St. Hildas
12,,Class 4,200 Meter Dash,Event 3,31.80,Girls,4,2017-01-14,Jaaa Puma Development Meet,Kayshi-Lee Morrison,114,Westwood High School,,4.3,Westwood
12,,Class 4,200 Meter Dash,Event 3,31.90,Girls,14,2017-01-14,Jaaa Puma Development Meet,Dashnae Watson,115,Spanish Town High,,3.0,Spainsh town high
12,,Class 4,200 Meter Dash,Event 3,31.98,Girls,10,2017-01-14,Jaaa Puma Development Meet,Jada Morris,116,Irwin High,,0.3,Irwin High School
12,,Class 4,200 Meter Dash,Event 3,32.21,Girls,3,2017-01-14,Jaaa Puma Development Meet,Serena Nelson,117,Frome Technical High,,6.9,Frome Tech
13,,Class 4,200 Meter Dash,Event 3,32.27,Girls,1,2017-01-14,Jaaa Puma Development Meet,Kelecia Wallace,118,Frome Technical High,,2.2,Frome Tech
12,,Class 4,200 Meter Dash,Event 3,32.29,Girls,13,2017-01-14,Jaaa Puma Development Meet,Santae Thomas,119,Central High,,6.6,Central High
12,,Class 4,200 Meter Dash,Event 3,32.57,Girls,15,2017-01-14,Jaaa Puma Development Meet,Nickay Artwell,120,Irwin High,,3.6,Irwin High School
12,,Class 4,200 Meter Dash,Event 3,32.59,Girls,9,2017-01-14,Jaaa Puma Development Meet,Tanya Laing,121,Spanish Town High,,1.5,Spainsh town high
12,,Class 4,200 Meter Dash,Event 3,33.06,Girls,3,2017-01-14,Jaaa Puma Development Meet,Ashantia Watson,122,Belmont Academy,,6.9,Belmont Academy
12,,Class 4,200 Meter Dash,Event 3,33.15,Girls,1,2017-01-14,Jaaa Puma Development Meet,Rhianna Higgins,123,Belmont Academy,,2.2,Belmont Academy
12,,Class 4,200 Meter Dash,Event 3,33.22,Girls,7,2017-01-14,Jaaa Puma Development Meet,Shanteisha Wright,124,Vere Technical High,,7.8,Vere Tech
12,,Class 4,200 Meter Dash,Event 3,34.60,Girls,14,2017-01-14,Jaaa Puma Development Meet,Wugena Hibbert,125,Central High,,3.0,Central High
12,,Class 4,200 Meter Dash,Event 3,35.57,Girls,2,2017-01-14,Jaaa Puma Development Meet,Mickhala Sloley,126,Frome Technical High,,4.4,Frome Tech
13,,Class 4,200 Meter Dash,Event 3,36.14,Girls,11,2017-01-14,Jaaa Puma Development Meet,Sierina Myles,127,Tacius Golding High,,9.9,Tacius Golding
12,,Class 4,200 Meter Dash,Event 3,NT,Girls,10,2017-01-14,Jaaa Puma Development Meet,Asheika Smith,--,Manchester High,,0.3,Manchester High
14,,Class 3,200 Meter Dash,Event 4,23.16,Girls,3,2017-01-14,Jaaa Puma Development Meet,Kevona Davis,1,Edwin Allen High,,3.6,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,23.34A,Girls,6,2017-01-14,Jaaa Puma Development Meet,Saskieka Steele,2,Holmwood Technical High,,2.0,Holmwood Tec
14,,Class 3,200 Meter Dash,Event 4,23.73,Girls,7,2017-01-14,Jaaa Puma Development Meet,Selisa Palmer,3,Edwin Allen High,,6.5,Edwin Allen
14,,Class 3,200 Meter Dash,Event 4,23.96A,Girls,6,2017-01-14,Jaaa Puma Development Meet,Shanique Rowe,4,Edwin Allen High,,2.0,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,24.56,Girls,10,2017-01-14,Jaaa Puma Development Meet,Salieci Myles,5,Edwin Allen High,,3.0,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,24.71A,Girls,11,2017-01-14,Jaaa Puma Development Meet,Brandy Hall,6,Edwin Allen High,,1.8,Edwin Allen
14,,Class 3,200 Meter Dash,Event 4,24.84A,Girls,9,2017-01-14,Jaaa Puma Development Meet,Thennelle Williams,7,St. Jago High,,0.3,St. Jago
14,,Class 3,200 Meter Dash,Event 4,25.11,Girls,3,2017-01-14,Jaaa Puma Development Meet,Dyandra Gray,8,Holmwood Technical High,,3.6,Holmwood Tec
14,,Class 3,200 Meter Dash,Event 4,25.15,Girls,2,2017-01-14,Jaaa Puma Development Meet,Lisandra Brown,9,Edwin Allen High,,6.0,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,25.26A,Girls,11,2017-01-14,Jaaa Puma Development Meet,Shevannae Thomas,10,Manchester High,,1.8,Manchester High
13,,Class 3,200 Meter Dash,Event 4,25.34,Girls,8,2017-01-14,Jaaa Puma Development Meet,Renee-Ashley Jackson,11,St. Jago High,,8.6,St. Jago
14,,Class 3,200 Meter Dash,Event 4,25.40,Girls,7,2017-01-14,Jaaa Puma Development Meet,Shadae Grant,12,St. Jago High,,6.5,St. Jago
13,,Class 3,200 Meter Dash,Event 4,25.44,Girls,14,2017-01-14,Jaaa Puma Development Meet,Donnell Hartley,13,The Queens School,,4.2,The Queens
13,,Class 3,200 Meter Dash,Event 4,25.46,Girls,10,2017-01-14,Jaaa Puma Development Meet,Sashell Reid,14,St. Jago High,,3.0,St. Jago
14,,Class 3,200 Meter Dash,Event 4,25.50,Girls,7,2017-01-14,Jaaa Puma Development Meet,Shaday White,15,Holmwood Technical High,,6.5,Holmwood Tec
14,,Class 3,200 Meter Dash,Event 4,25.67,Girls,2,2017-01-14,Jaaa Puma Development Meet,Nackera Allen,16,Manchester High,,6.0,Manchester High
14,,Class 3,200 Meter Dash,Event 4,25.70A,Girls,19,2017-01-14,Jaaa Puma Development Meet,Nickka Robinson,17,The Queens School,,1.2,The Queens
13,,Class 3,200 Meter Dash,Event 4,25.71,Girls,13,2017-01-14,Jaaa Puma Development Meet,Altenescia Taylor,18,Knox College,,3.1,Knox College
14,,Class 3,200 Meter Dash,Event 4,25.71,Girls,8,2017-01-14,Jaaa Puma Development Meet,Tissanie Powell,19,Rusea's High,,8.6,Ruseas High
14,,Class 3,200 Meter Dash,Event 4,25.72,Girls,12,2017-01-14,Jaaa Puma Development Meet,Shianne Dacosta,20,Vere Technical High,,2.2,Vere Tech
13,,Class 3,200 Meter Dash,Event 4,25.74A,Girls,9,2017-01-14,Jaaa Puma Development Meet,Asharia O'Connor,21,Edwin Allen High,,0.3,Edwin Allen
14,,Class 3,200 Meter Dash,Event 4,25.86,Girls,8,2017-01-14,Jaaa Puma Development Meet,Kenisha Greenwood,22,Edwin Allen High,,8.6,Edwin Allen
14,,Class 3,200 Meter Dash,Event 4,25.89,Girls,3,2017-01-14,Jaaa Puma Development Meet,Amoy Murray,23,Manchester High,,3.6,Manchester High
13,,Class 3,200 Meter Dash,Event 4,25.98A,Girls,15,2017-01-14,Jaaa Puma Development Meet,Felecia Richardson,24,The Queens School,,1.5,The Queens
14,,Class 3,200 Meter Dash,Event 4,25.99,Girls,14,2017-01-14,Jaaa Puma Development Meet,Crishel Wiggan,25,Dinthill Technical High,,4.2,Dinthill Tec
13,,Class 3,200 Meter Dash,Event 4,26.02A,Girls,17,2017-01-14,Jaaa Puma Development Meet,Patreece Clarke,26,Edwin Allen High,,1.2,Edwin Allen
14,,Class 3,200 Meter Dash,Event 4,26.03,Girls,8,2017-01-14,Jaaa Puma Development Meet,Gaurdian-Ann Thompson,27,St. Hugh's High,,8.6,St. Hughs
14,,Class 3,200 Meter Dash,Event 4,26.10,Girls,2,2017-01-14,Jaaa Puma Development Meet,Monae Carey,28,Holmwood Technical High,,6.0,Holmwood Tec
13,,Class 3,200 Meter Dash,Event 4,26.12,Girls,12,2017-01-14,Jaaa Puma Development Meet,Ashley Barrett,29,Cedric Titus,,2.2,Cedric Titus
13,,Class 3,200 Meter Dash,Event 4,26.16,Girls,14,2017-01-14,Jaaa Puma Development Meet,Shermalee Freeman,30,Spaldings High,,4.2,Spalding Hig
14,,Class 3,200 Meter Dash,Event 4,26.16,Girls,13,2017-01-14,Jaaa Puma Development Meet,Danalee Brock,31,Maggotty High School,,3.1,Maggotty
13,,Class 3,200 Meter Dash,Event 4,26.19A,Girls,19,2017-01-14,Jaaa Puma Development Meet,Jacian Woolery,32,Green Island High,,1.2,Green Island
13,,Class 3,200 Meter Dash,Event 4,26.25,Girls,1,2017-01-14,Jaaa Puma Development Meet,Janela Spencer,33,Manchester High,,5.6,Manchester High
13,,Class 3,200 Meter Dash,Event 4,26.29A,Girls,6,2017-01-14,Jaaa Puma Development Meet,Mickaliliah Vassel,34,Hydel Group of Schools,,2.0,Hydel High School
13,,Class 3,200 Meter Dash,Event 4,26.30,Girls,1,2017-01-14,Jaaa Puma Development Meet,Emelia Spencer,35,Holmwood Technical High,,5.6,Holmwood Tec
13,,Class 3,200 Meter Dash,Event 4,26.31,Girls,5,2017-01-14,Jaaa Puma Development Meet,Gabrielle Hibbert,36,Manchester High,,3.7,Manchester High
13,,Class 3,200 Meter Dash,Event 4,26.31,Girls,13,2017-01-14,Jaaa Puma Development Meet,Shante Myrie,37,Wolmer's,,3.1,Wolmers Girl
13,,Class 3,200 Meter Dash,Event 4,26.34A,Girls,11,2017-01-14,Jaaa Puma Development Meet,Haile Walker,38,St. Hugh's High,,1.8,St. Hughs
14,,Class 3,200 Meter Dash,Event 4,26.35A,Girls,15,2017-01-14,Jaaa Puma Development Meet,Ashanti Mulling,39,Petersfield High,,1.5,Petersfield
14,,Class 3,200 Meter Dash,Event 4,26.37A,Girls,16,2017-01-14,Jaaa Puma Development Meet,Merwaine Drummomd,40,Edwin Allen High,,1.0,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,26.41A,Girls,11,2017-01-14,Jaaa Puma Development Meet,Safhia Hinds,41,St. Jago High,,1.8,St. Jago
13,,Class 3,200 Meter Dash,Event 4,26.44,Girls,5,2017-01-14,Jaaa Puma Development Meet,Danielle Kent,42,Papine High,,3.7,Papine High School
13,,Class 3,200 Meter Dash,Event 4,26.47,Girls,2,2017-01-14,Jaaa Puma Development Meet,Meikaila Walcott,43,Westwood High School,,6.0,Westwood
13,,Class 3,200 Meter Dash,Event 4,26.49A,Girls,4,2017-01-14,Jaaa Puma Development Meet,Roshell Rowe,44,Manchester High,,1.1,Manchester High
13,,Class 3,200 Meter Dash,Event 4,26.58A,Girls,4,2017-01-14,Jaaa Puma Development Meet,Monicia Farquharson,45,Holmwood Technical High,,1.1,Holmwood Tec
,,Class 3,200 Meter Dash,Event 4,26.59A,Girls,19,2017-01-14,Jaaa Puma Development Meet,Abbigayle Gordon,46,Petersfield High,,1.2,Petersfield
13,,Class 3,200 Meter Dash,Event 4,26.59,Girls,12,2017-01-14,Jaaa Puma Development Meet,Brittanie Lewis,47,Knox College,,2.2,Knox College
13,,Class 3,200 Meter Dash,Event 4,26.60A,Girls,19,2017-01-14,Jaaa Puma Development Meet,Simoy Brown,48,Herbert Morrison,,1.2,Herbert Morr
14,,Class 3,200 Meter Dash,Event 4,26.65,Girls,13,2017-01-14,Jaaa Puma Development Meet,Danielle Hartwell,49,Vere Technical High,,3.1,Vere Tech
16,,Class 3,200 Meter Dash,Event 4,26.71,Girls,8,2017-01-14,Jaaa Puma Development Meet,Natalia Mclean,50,Manchester High,,8.6,Manchester High
14,,Class 3,200 Meter Dash,Event 4,26.80A,Girls,20,2017-01-14,Jaaa Puma Development Meet,Shaday Watson,51,Waterford High School,,1.7,Waterford
13,,Class 3,200 Meter Dash,Event 4,26.84,Girls,3,2017-01-14,Jaaa Puma Development Meet,Emily Houston,52,Albert Town High,,3.6,Albert Town
13,,Class 3,200 Meter Dash,Event 4,26.90,Girls,7,2017-01-14,Jaaa Puma Development Meet,Jadda Lobbon,53,The Queens School,,6.5,The Queens
4,,Class 3,200 Meter Dash,Event 4,26.96,Girls,14,2017-01-14,Jaaa Puma Development Meet,Atena Rayson,54,Herbert Morrison,,4.2,Herbert Morr
14,,Class 3,200 Meter Dash,Event 4,26.96B,Girls,15,2017-01-14,Jaaa Puma Development Meet,Aliteta Codner,55,Spaldings High,,1.5,Spalding Hig
14,,Class 3,200 Meter Dash,Event 4,26.97B,Girls,17,2017-01-14,Jaaa Puma Development Meet,Pericia Forester,56,St. Hugh's High,,1.2,St. Hughs
,,Class 3,200 Meter Dash,Event 4,26.97,Girls,14,2017-01-14,Jaaa Puma Development Meet,Abbigaye Ruddock,57,Petersfield High,,4.2,Petersfield
13,,Class 3,200 Meter Dash,Event 4,27.02,Girls,1,2017-01-14,Jaaa Puma Development Meet,Shevanese Richardson,58,Edwin Allen High,,5.6,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,27.05B,Girls,17,2017-01-14,Jaaa Puma Development Meet,Gabrelle Williams,59,The Queens School,,1.2,The Queens
13,,Class 3,200 Meter Dash,Event 4,27.05B,Girls,16,2017-01-14,Jaaa Puma Development Meet,Jayzene Jemison,60,St. James High,,1.0,St James High
13,,Class 3,200 Meter Dash,Event 4,27.05,Girls,7,2017-01-14,Jaaa Puma Development Meet,Marvianne Ellis,60,Winston Jones High,,6.5,Winston Jones High
14,,Class 3,200 Meter Dash,Event 4,27.13B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Aaliyah Francis,62,Frome Technical High,,1.1,Frome Tech
14,,Class 3,200 Meter Dash,Event 4,27.17,Girls,10,2017-01-14,Jaaa Puma Development Meet,Tiana Tingling,63,Pembrook Hall High,,3.0,Pembroke Hall
13,,Class 3,200 Meter Dash,Event 4,27.21,Girls,13,2017-01-14,Jaaa Puma Development Meet,Kashina Morgan,64,lacovia high,,3.1,lacovia high
15,,Class 3,200 Meter Dash,Event 4,27.26B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Dana Vernon,65,Westwood High School,,1.1,Westwood
14,,Class 3,200 Meter Dash,Event 4,27.27,Girls,7,2017-01-14,Jaaa Puma Development Meet,Presania Anderson,66,St. Hildas High School,,6.5,St. Hildas
13,,Class 3,200 Meter Dash,Event 4,27.31B,Girls,15,2017-01-14,Jaaa Puma Development Meet,Alicia Sewell,67,Dinthill Technical High,,1.5,Dinthill Tec
14,,Class 3,200 Meter Dash,Event 4,27.39B,Girls,16,2017-01-14,Jaaa Puma Development Meet,Jade Perkins,68,Mona High,,1.0,Mona High School
14,,Class 3,200 Meter Dash,Event 4,27.40B,Girls,17,2017-01-14,Jaaa Puma Development Meet,Aaliyah Wright,69,Maggotty High School,,1.2,Maggotty
14,,Class 3,200 Meter Dash,Event 4,27.42B,Girls,16,2017-01-14,Jaaa Puma Development Meet,Vashti Grey,70,The Queens School,,1.0,The Queens
14,,Class 3,200 Meter Dash,Event 4,27.45B,Girls,17,2017-01-14,Jaaa Puma Development Meet,Rianna Lee,71,Mona High,,1.2,Mona High School
13,,Class 3,200 Meter Dash,Event 4,27.46,Girls,12,2017-01-14,Jaaa Puma Development Meet,Samoyia Beckford,72,Dinthill Technical High,,2.2,Dinthill Tec
14,,Class 3,200 Meter Dash,Event 4,27.50B,Girls,15,2017-01-14,Jaaa Puma Development Meet,Mahaylia Madou Madourie,73,Herbert Morrison,,1.5,Herbert Morr
13,,Class 3,200 Meter Dash,Event 4,27.51,Girls,12,2017-01-14,Jaaa Puma Development Meet,Mikayla Coley,74,Maggotty High School,,2.2,Maggotty
13,,Class 3,200 Meter Dash,Event 4,27.57,Girls,1,2017-01-14,Jaaa Puma Development Meet,Dianca Marshall,75,Frome Technical High,,5.6,Frome Tech
14,,Class 3,200 Meter Dash,Event 4,27.58B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Aaliyah Baker,76,Frome Technical High,,2.0,Frome Tech
13,,Class 3,200 Meter Dash,Event 4,27.59B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Ashanti Gordon,77,Albert Town High,,1.1,Albert Town
14,,Class 3,200 Meter Dash,Event 4,27.59B,Girls,11,2017-01-14,Jaaa Puma Development Meet,Tiatashmarie Jackson,77,Irwin High,,1.8,Irwin High School
13,,Class 3,200 Meter Dash,Event 4,27.61,Girls,12,2017-01-14,Jaaa Puma Development Meet,Destiny Smith,79,Wolmer's,,2.2,Wolmers Girl
13,,Class 3,200 Meter Dash,Event 4,27.74,Girls,2,2017-01-14,Jaaa Puma Development Meet,Alia Facey,80,Papine High,,6.0,Papine High School
14,,Class 3,200 Meter Dash,Event 4,27.81B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Sherika Simpson,81,Edwin Allen High,,1.1,Edwin Allen
,,Class 3,200 Meter Dash,Event 4,27.87,Girls,16,2017-01-14,Jaaa Puma Development Meet,Shaniel Graham,82,St. Elizabeth Technical High,,1.0,St. Elizabet
13,,Class 3,200 Meter Dash,Event 4,27.89,Girls,5,2017-01-14,Jaaa Puma Development Meet,Mizan Stephenson,83,Edwin Allen High,,3.7,Edwin Allen
13,,Class 3,200 Meter Dash,Event 4,27.89,Girls,12,2017-01-14,Jaaa Puma Development Meet,Jesiena Rock,84,lacovia high,,2.2,lacovia high
13,,Class 3,200 Meter Dash,Event 4,27.91,Girls,13,2017-01-14,Jaaa Puma Development Meet,Chantoya Thomas,85,St. Jago High,,3.1,St. Jago
13,,Class 3,200 Meter Dash,Event 4,27.93,Girls,1,2017-01-14,Jaaa Puma Development Meet,Zoeann Blake,86,Papine High,,5.6,Papine High School
13,,Class 3,200 Meter Dash,Event 4,27.96,Girls,6,2017-01-14,Jaaa Puma Development Meet,Michalia Cowan,87,Manchester High,,2.0,Manchester High
13,,Class 3,200 Meter Dash,Event 4,28.00,Girls,20,2017-01-14,Jaaa Puma Development Meet,Sherilee Campbell,88,Spaldings High,,1.7,Spalding Hig
13,,Class 3,200 Meter Dash,Event 4,28.10,Girls,18,2017-01-14,Jaaa Puma Development Meet,Melica Brooks,89,Waterford High School,,0.2,Waterford
13,,Class 3,200 Meter Dash,Event 4,28.28,Girls,15,2017-01-14,Jaaa Puma Development Meet,Karina Morris,90,Knox College,,1.5,Knox College
14,,Class 3,200 Meter Dash,Event 4,28.29,Girls,8,2017-01-14,Jaaa Puma Development Meet,Ashley Davis,91,Pembrook Hall High,,8.6,Pembroke Hall
14,,Class 3,200 Meter Dash,Event 4,28.34,Girls,10,2017-01-14,Jaaa Puma Development Meet,Yanique James,92,Manchester High,,3.0,Manchester High
,,Class 3,200 Meter Dash,Event 4,28.39,Girls,16,2017-01-14,Jaaa Puma Development Meet,Swadia Forrester,93,Petersfield High,,1.0,Petersfield
13,,Class 3,200 Meter Dash,Event 4,28.41,Girls,9,2017-01-14,Jaaa Puma Development Meet,Celene Nicholson,94,Manchester High,,0.3,Manchester High
13,,Class 3,200 Meter Dash,Event 4,28.43,Girls,5,2017-01-14,Jaaa Puma Development Meet,Trina Thomas,95,Albert Town High,,3.7,Albert Town
13,,Class 3,200 Meter Dash,Event 4,28.47,Girls,14,2017-01-14,Jaaa Puma Development Meet,Altoniea Hylton,96,Irwin High,,4.2,Irwin High School
13,,Class 3,200 Meter Dash,Event 4,28.48,Girls,9,2017-01-14,Jaaa Puma Development Meet,Nembhard Aeisha,97,Pembrook Hall High,,0.3,Pembroke Hall
14,,Class 3,200 Meter Dash,Event 4,28.50,Girls,18,2017-01-14,Jaaa Puma Development Meet,Rachequa Thomas,98,The Queens School,,0.2,The Queens
13,,Class 3,200 Meter Dash,Event 4,28.51,Girls,3,2017-01-14,Jaaa Puma Development Meet,Louandra Rhoden,99,Papine High,,3.6,Papine High School
13,,Class 3,200 Meter Dash,Event 4,28.62,Girls,7,2017-01-14,Jaaa Puma Development Meet,Ariel Chong,100,Manchester High,,6.5,Manchester High
13,,Class 3,200 Meter Dash,Event 4,28.67,Girls,15,2017-01-14,Jaaa Puma Development Meet,Beyonce Sinclair,101,St. Hugh's High,,1.5,St. Hughs
,,Class 3,200 Meter Dash,Event 4,28.72,Girls,18,2017-01-14,Jaaa Puma Development Meet,Kionna Linton,102,Petersfield High,,0.2,Petersfield
13,,Class 3,200 Meter Dash,Event 4,28.72,Girls,7,2017-01-14,Jaaa Puma Development Meet,Shani Daley,103,Pembrook Hall High,,6.5,Pembroke Hall
14,,Class 3,200 Meter Dash,Event 4,28.72,Girls,14,2017-01-14,Jaaa Puma Development Meet,Calacia Griffiths,104,Petersfield High,,4.2,Petersfield
13,,Class 3,200 Meter Dash,Event 4,28.76,Girls,11,2017-01-14,Jaaa Puma Development Meet,Alyssa Tucker,105,St. Hildas High School,,1.8,St. Hildas
13,,Class 3,200 Meter Dash,Event 4,28.80,Girls,9,2017-01-14,Jaaa Puma Development Meet,Dhaenia Pinnock,106,St. Hildas High School,,0.3,St. Hildas
,,Class 3,200 Meter Dash,Event 4,28.85,Girls,13,2017-01-14,Jaaa Puma Development Meet,Shanikie Rowe,107,St. Elizabeth Technical High,,3.1,St. Elizabet
,,Class 3,200 Meter Dash,Event 4,28.85,Girls,15,2017-01-14,Jaaa Puma Development Meet,Shanoya Henry,108,Petersfield High,,1.5,Petersfield
16,,Class 3,200 Meter Dash,Event 4,28.87,Girls,16,2017-01-14,Jaaa Puma Development Meet,Yanique White,109,Vere Technical High,,1.0,Vere Tech
13,,Class 3,200 Meter Dash,Event 4,28.90,Girls,20,2017-01-14,Jaaa Puma Development Meet,Jahnielia Christie,110,Petersfield High,,1.7,Petersfield
14,,Class 3,200 Meter Dash,Event 4,28.92,Girls,13,2017-01-14,Jaaa Puma Development Meet,Alicia Deer,111,Cedric Titus,,3.1,Cedric Titus
13,,Class 3,200 Meter Dash,Event 4,28.92,Girls,16,2017-01-14,Jaaa Puma Development Meet,Maciann Rodney,112,lacovia high,,1.0,lacovia high
13,,Class 3,200 Meter Dash,Event 4,28.96,Girls,10,2017-01-14,Jaaa Puma Development Meet,Dhenecia Pinnock,113,St. Hildas High School,,3.0,St. Hildas
13,,Class 3,200 Meter Dash,Event 4,29.06,Girls,4,2017-01-14,Jaaa Puma Development Meet,Shantene Sinclair,114,Papine High,,1.1,Papine High School
14,,Class 3,200 Meter Dash,Event 4,29.13,Girls,10,2017-01-14,Jaaa Puma Development Meet,Sheridyon Stephens,115,B. B. Coke High,,3.0,B B Coke
,,Class 3,200 Meter Dash,Event 4,29.14,Girls,12,2017-01-14,Jaaa Puma Development Meet,Christina Brown,116,St. Elizabeth Technical High,,2.2,St. Elizabet
13,,Class 3,200 Meter Dash,Event 4,29.21,Girls,8,2017-01-14,Jaaa Puma Development Meet,Cheyenne Palmer,117,Winston Jones High,,8.6,Winston Jones High
12,,Class 3,200 Meter Dash,Event 4,29.25,Girls,18,2017-01-14,Jaaa Puma Development Meet,Monescia Robinson,118,Cedric Titus,,0.2,Cedric Titus
,,Class 3,200 Meter Dash,Event 4,29.34,Girls,17,2017-01-14,Jaaa Puma Development Meet,Natalia Jones,119,Petersfield High,,1.2,Petersfield
13,,Class 3,200 Meter Dash,Event 4,29.44,Girls,18,2017-01-14,Jaaa Puma Development Meet,Sashana Noble,120,Mavis Bank High,,0.2,Mavis Bank High
14,,Class 3,200 Meter Dash,Event 4,29.56,Girls,5,2017-01-14,Jaaa Puma Development Meet,Dayjahney Hibbert,121,Holmwood Technical High,,3.7,Holmwood Tec
14,,Class 3,200 Meter Dash,Event 4,29.67,Girls,20,2017-01-14,Jaaa Puma Development Meet,Shantel Baker,122,Newell High,,1.7,Newell High School
14,,Class 3,200 Meter Dash,Event 4,29.76,Girls,3,2017-01-14,Jaaa Puma Development Meet,Shannon Satahoo,123,Frome Technical High,,3.6,Frome Tech
14,,Class 3,200 Meter Dash,Event 4,29.84,Girls,5,2017-01-14,Jaaa Puma Development Meet,Shieann Johnson,124,Greater Portmore,,3.7,Grt Portmore
14,,Class 3,200 Meter Dash,Event 4,29.93,Girls,6,2017-01-14,Jaaa Puma Development Meet,Ashante Crawford,125,Westwood High School,,2.0,Westwood
13,,Class 3,200 Meter Dash,Event 4,29.97,Girls,19,2017-01-14,Jaaa Puma Development Meet,Sheveecia Clarke,126,Thompson Town High,,1.2,Thompson Town
13,,Class 3,200 Meter Dash,Event 4,29.98,Girls,6,2017-01-14,Jaaa Puma Development Meet,Trudy-Ann Johnson,127,Tivoli Gardens High,,2.0,Tivoli
13,,Class 3,200 Meter Dash,Event 4,30.05,Girls,1,2017-01-14,Jaaa Puma Development Meet,Nnatica Nnadi,128,Greater Portmore,,5.6,Grt Portmore
13,,Class 3,200 Meter Dash,Event 4,30.14,Girls,10,2017-01-14,Jaaa Puma Development Meet,Davena Bucknor,129,Central High,,3.0,Central High
13,,Class 3,200 Meter Dash,Event 4,30.18,Girls,14,2017-01-14,Jaaa Puma Development Meet,Sabrina Francis,130,Knox College,,4.2,Knox College
14,,Class 3,200 Meter Dash,Event 4,30.20,Girls,4,2017-01-14,Jaaa Puma Development Meet,Deandra Constable,131,Greater Portmore,,1.1,Grt Portmore
13,,Class 3,200 Meter Dash,Event 4,30.24,Girls,17,2017-01-14,Jaaa Puma Development Meet,Simran Trench,132,St. James High,,1.2,St James High
12,,Class 3,200 Meter Dash,Event 4,30.27,Girls,20,2017-01-14,Jaaa Puma Development Meet,Yanique Beecher,133,Knockalva Technical,,1.7,Knockalva
10,,Class 3,200 Meter Dash,Event 4,30.37,Girls,9,2017-01-14,Jaaa Puma Development Meet,Trishana Parker,134,Discover U,,0.3,Discover U
